"level","created","updated","url","user","id","group","tags","quote","text","relay link","direct link"
"0","2020-10-10T16:36:44","2021-03-04T00:10:19","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","yGhJ_gsWEeuZlHe9MCQJrA","__world__",,"Fragment 22Exclusion zones and states of exception","La política occidental se ha construido bajo las categorías de inclusión/exclusión y a partir de esto también se ha determinado lo que importa y lo que no, en palabras de Butler, las vidas que importan y las que no. En ese sentido el hecho de que las plantas, pero en particular, los quelites sean capaces de crecer en lugares olvidados o no determinados para su crecimiento (p.e. jardineras en la calle, árboles en edificio) nos permiten pensar en una lógica vegetal de la resistencia, es decir, una forma de vida que se adapta a circunstancias donde la vida, según la racionalidad occidental, no tendría lugar porque son zonas de exclusión. Esto puede verse en que los arboles y las plantas, también crecen en los rincones o áreas abandonadas de edificios y casas, en los que se ha decretado fácticamente como zonas inservibles o inhabitables. Este fenómeno pareciera contrastar con la lógica de la política occidental, porque ahí, en la zona decretada como exclusión, aparecen las plantas, el sustrato fundamental para otras formas de vida, incluyendo la humana. Lo anterior nos remite a categorías como estado de excepción de Carl Schmit donde parece que las plantas son aquellos seres a los que se les ha declarado el estado de excepción sin tregua hasta lograr casi su inminente extinción, sin embargo, con su persistencia, las plantas de Chernobil nos exponen su capacidad de quebrar el fundamento de la política occidental. #Nohumano #Vida #Naturaleza ","https://hyp.is/yGhJ_gsWEeuZlHe9MCQJrA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:yGhJ_gsWEeuZlHe9MCQJrA"
"0","2020-11-19T03:36:56","2021-03-04T00:05:28","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","eQigDioYEeunHrvVSj1KMA","__world__",,"Chernobyl gave us a glimpse of its concrete (discernible and made of béton) out-lines.Encasement is entombment: together with radioactive waste, we are the ones on the inside of the Sarcophagus, even if it appears that we are outside. The Earth is turning into a collective grave, for the human and untold numbers of non-human species","""Sentimos zozobra, incertidumbre, impotencia por el riesgo en el que vivimos por ser vecinos del panteón nuclear; sentimos coraje por todos los que se han muerto de cáncer o tienen malformaciones congénitas, sobre todo en riñones"", https://archivo.eluniversal.com.mx/nacion-mexico/2013/impreso/la-vida-junto-alpanteon-nuclear-211506.html #ChernobylMéxico #Cuerpoterritorio #Vida","https://hyp.is/eQigDioYEeunHrvVSj1KMA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:eQigDioYEeunHrvVSj1KMA"
"0","2020-11-19T02:35:01","2021-03-04T00:03:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","0qiwMCoPEeu44ddAk8ThRA","__world__",," I am referring here to the extractive-destructive attitude to the world, cast in terms of an energy container, its depths waiting to be breached, penetrated, and appropriated"," “El pueblo de Cerro de San Pedro se salvó del avance de la mina San Xavier, pero aún está amenazado por la ambición de las mineras de seguir explotando la tierra. Hay estudios que indican que debajo del pueblo hay una gran veta de minerales preciosos” https://www.ccmss.org.mx/minera-san-xavier-en-cerro-de-san-pedro-ilegalidad-despojo-y-destruccion-ambiental/ #Extractivismo #Ecocidio ","https://hyp.is/0qiwMCoPEeu44ddAk8ThRA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:0qiwMCoPEeu44ddAk8ThRA"
"0","2020-11-19T03:04:57","2021-03-03T23:47:06","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","AUPpLioUEeumYR-J39FBmA","__world__",,"Radioactive fallout clouds from Chernobyl and the official information about the incident, the one a distorted mirror reflection of the other, have not reached us yet, and they will not do so for some days. But the event is afoot. It will catch up with us, before we have a chance to catch up with it, if at all. In the meantime, life will continue to wind through its “normal” course.","""Tras entrevistar al personal, la CNSNS se dio cuenta que la contaminación era más grande de lo que inicialmente habían pensado: el acero provenía de un depósito de chatarra en Ciudad Juárez, de nombre 'El Yonke Fénix'. De inmediato otro grupo partió hacia allá y ahí se encontraron picos de radiación todavía más pronunciados."" https://www.xataka.com.mx/investigacion/mexico-tuvo-su-chernobyl-historia-accidente-nuclear-que-miles-casas-fueron-construidas-varilla-radioactiva #ChernobylMéxico #Ecocidio","https://hyp.is/AUPpLioUEeumYR-J39FBmA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:AUPpLioUEeumYR-J39FBmA"
"0","2020-11-19T03:21:23","2021-03-03T23:46:04","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","TPXfxCoWEeubFO8N9dHP7w","__world__",,"No one has any idea about what is going on eight hundred kilometers northwest. ","""Yo sabía que la gobernadora era muy buena para muchas enfermedades y mi viejo tenía úlceras desde entonces, así que pensé en hacerle un tecito, la hierba era muy olorosa, y hasta agarré poquita de la caja de metal pero a la hora de la hora no me animé, quién sabe por qué."" https://www.elsoldemexico.com.mx/mexico/sociedad/chernobyl-en-mexico-chihuahua-varillas-radioactivas-mayor-accidente-nuclear-en-america-3801472.html #ChernobylMéxico #Testimonio ","https://hyp.is/TPXfxCoWEeubFO8N9dHP7w","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:TPXfxCoWEeubFO8N9dHP7w"
"0","2020-11-19T03:11:02","2021-03-03T23:45:52","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","2qYVrCoUEeu4-ev1pjvrWg","__world__",,"It’s April 26, 1986","""El 26 de enero de 1984, el personal de la CNSNS detectó una camioneta abandonada que emitía niveles de radiación de hasta mil roentgens por hora, (lo suficiente para causar una dosis letal de radiación)."" https://intervission.com/la-terrible-anecdota-de-las-casas-radiactivas-en-mexico/ #ChernobylMéxico #Testimonio #Acontecimiento","https://hyp.is/2qYVrCoUEeu4-ev1pjvrWg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:2qYVrCoUEeu4-ev1pjvrWg"
"1","2021-11-11T02:04:41","2021-11-11T02:04:41","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Alan151297","u3OkaEKTEeyrTwuBzlEEeA","__world__",,,"Más sobre el *Chernóbil mexicano*: https://www.youtube.com/watch?v=XNg1PjR_0rU","https://hyp.is/u3OkaEKTEeyrTwuBzlEEeA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:u3OkaEKTEeyrTwuBzlEEeA"
"0","2020-12-12T03:01:39","2020-12-12T03:04:20","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","carocuevascaro","Wr-s5DwmEeuxkcOa3GB94A","__world__",,"In obtaining energy, we break up and burn, reduce to basic components and extract, their valuable core from the objects of our needs and desires","""Dijeron que en la zona del centro del estado, en los municipios de Actopan y Alto Lucero, a escasos 3 kilómetros de la Central Nucleoeléctrica de Laguna Verde, una empresa candiense-mexicana pretende desarrollar un proyecto minero a cielo abierto para la explotación de un yacimiento de oro conocido como Caballo Blanco hoy denominado El Cobre y La Paila, cuya fase de exploración está por concluir. El área de influencia de esta mina es particularmente importante por su gran diversidad biológica y ecosistémica, su riqueza cultural y arqueológica así como su topografía de montañas, playas y planicies que son sustento de la economía de muchas comunidades campesinas."" https://www.diariodexalapa.com.mx/local/colocan-manta-en-catedral-de-xalapa-para-decir-no-a-la-mina-veracruz-actopan-5857673.html","https://hyp.is/Wr-s5DwmEeuxkcOa3GB94A","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Wr-s5DwmEeuxkcOa3GB94A"
"0","2020-12-12T03:02:58","2020-12-12T03:02:58","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","carocuevascaro","iasQhDwmEeulJ3ceMSOiSQ","__world__",,"In obtaining energy, we break up and burn, reduce to basic components and extract, their valuable core from the objects of our needs and desires","""...en la zona del centro del estado, en los municipios de Actopan y Alto Lucero, a escasos 3 kilómetros de la Central Nucleoeléctrica de Laguna Verde, una empresa canadiense-mexicana pretende desarrollar un proyecto minero a cielo abierto para la explotación de un yacimiento de oro conocido como Caballo Blanco hoy denominado El Cobre y La Paila, cuya fase de exploración está por concluir. El área de influencia de esta mina es particularmente importante por su gran diversidad biológica y ecosistémica, su riqueza cultural y arqueológica así como su topografía de montañas, playas y planicies que son sustento de la economía de muchas comunidades campesinas."" ","https://hyp.is/iasQhDwmEeulJ3ceMSOiSQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:iasQhDwmEeulJ3ceMSOiSQ"
"0","2020-12-12T02:57:55","2020-12-12T02:57:55","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","carocuevascaro","1XFNXjwlEeuJpEsIuVj1zA","__world__",," the paradigm","""¿Qué es la herida y a quién exactamente le duele?"", decía Castillejo en el fragmento anterior. Esta pregunta amplifica la eco-sociabilidad expandida que plantea este libro. ¿A quién le duele la violencia extractiva?","https://hyp.is/1XFNXjwlEeuJpEsIuVj1zA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:1XFNXjwlEeuJpEsIuVj1zA"
"0","2020-12-12T02:54:50","2020-12-12T02:54:50","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","carocuevascaro","ZsuCrDwlEeurDN-ZzlfWAA","__world__",,"Then why not delegate testimonial acts to liv-ing beings that do not speak,","Pensando en las violencias acumuladas que nos acontecen, y cómo han dinamitado también los marcos de inteligibilidad y ""nombrabilidad"" (es decir, si de algo es difícil hablar en México es del cúmulo de violencias), traigo las palabras de Castillejo Cuellar. ""¿Qué implica para una sociedad esa innombrabilidad? ¿En qué escalas podría verla? ¿Qué se derrumba, que se disgrega, qué communitas se fractura? Se rompen los órdenes de clasificación de la experiencia, el mapa con el que se recorre el tiempo y el espacio, y se rompe un sentido de unidad. Un mundo innombrable es un mundo colonizado por el terror, que se hace metastásico. Sin embargo, como la circuncisión, el dolor colectivo tiene una dimensión productiva. Creo que la sensación de vacío de muchos de mis colegas se debe a que no sabíamos cómo conectar dolor, con la idea de la nación y con la posibilidad de la narración. ¿Cómo se podría contar en pequeña y en gran escala, para el beneficio de nuestros hijos, lo que acontece en México (o en Colombia, o en Guatemala, o en el Salvador)? Por supuesto, me refiero a cómo hacer nombrable el dolor colectivo, ¿en qué registro, en qué escala, en qué lenguaje?. Que dice esa relación de un “nosotros”? ¿Qué es la herida y a quién exactamente le duele? ¿Dónde se localiza el dolor? ¿Qué quiere decir, si es que lo dicen, que a una “nación” le duelan sus desaparecidos, o que a la “patria” le duelen sus muertos?""","https://hyp.is/ZsuCrDwlEeurDN-ZzlfWAA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:ZsuCrDwlEeurDN-ZzlfWAA"
"0","2020-12-12T02:43:20","2020-12-12T02:43:20","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","carocuevascaro","y7YBgDwjEeulCZ8gyuvYrw","__world__",," the birth of another consciousness.","""En el momento liminal de la cacofonía, de la babel, del desconcierto, hay una inermidad, y a la vez una intensidad subjetiva que te despoja del ego, de la autoridad, y que te permite reconocer tu ignorancia. Y ahí se abre una esclusa de memoria olvidada, reprimida, oprimida, que te da de pronto una luz en medio de todo."" Silvia Rivera Cusicanqui en Un mundo ch'ixi es posible. ","https://hyp.is/y7YBgDwjEeulCZ8gyuvYrw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:y7YBgDwjEeulCZ8gyuvYrw"
"0","2020-10-28T04:13:44","2020-10-28T04:17:36","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","mayra_roffe","9-UnmhjTEeu_XSvItIB9XA","__world__",,"26Fragment 8Energ y nightmares","A mí me interesa trabajar en este fragmento. Quizas en términos de la dictomoía entre profundidad y superficie ","https://hyp.is/9-UnmhjTEeu_XSvItIB9XA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:9-UnmhjTEeu_XSvItIB9XA"
"0","2020-10-15T04:44:46","2020-10-15T04:44:46","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","JnznxA6hEeuFAu9Mg6c10w","__world__",," it the invisible enemy.","¿Cómo nombrar, en nuestra reescritura, al enemigo invisible, cómo detectarlo y resignificar su influencia para encaminarla a nuestro favor?","https://hyp.is/JnznxA6hEeuFAu9Mg6c10w","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:JnznxA6hEeuFAu9Mg6c10w"
"0","2020-10-15T04:42:09","2020-10-15T04:42:09","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","ySa6qg6gEeuMposYQItGIA","__world__",,"plants and works of art.","Todo el espacio del Fragmento 30 se puede tachar y escribir un poema con números y lo que representan para cada una.","https://hyp.is/ySa6qg6gEeuMposYQItGIA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:ySa6qg6gEeuMposYQItGIA"
"0","2020-10-15T04:40:43","2020-10-15T04:40:43","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","la64RA6gEeuJuZ-4koHfbA","__world__",,"Whatever the reason, the number “30” presides over the time and the space of Chernobyl. It marks a grim anniversary, counts the years that had to pass for cesium-137 to release half o","Tachar y elegir números de hablantes de lenguas originarias mexicanas, el número de quelites perdidos (lo que sea que signifique el quelite para cada una o después de los acuerdos, los números de la pandemia, el número de días en el encierro)","https://hyp.is/la64RA6gEeuJuZ-4koHfbA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:la64RA6gEeuJuZ-4koHfbA"
"0","2020-10-15T04:36:45","2020-10-15T04:36:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","CB608g6gEeu7mA_Qa-ldOQ","__world__",,"regime of silence.","Tanto si nos referimos al quelite, a la pérdida de las lenguas originarias mexicanas o a la pandemia, sería interesante describir lo que esconden en su silencio, cómo se estructura o se puede descolocar un silencio que nos corroe?","https://hyp.is/CB608g6gEeu7mA_Qa-ldOQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:CB608g6gEeu7mA_Qa-ldOQ"
"0","2020-10-15T04:34:45","2020-10-15T04:34:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","wDqDMg6fEeuP61ObcVNYbw","__world__",,"will be declared wordlessly, in the language of the atom. S","¿Qué es lo indescriptible, lo impronunciable de nuestra realidad?","https://hyp.is/wDqDMg6fEeuP61ObcVNYbw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:wDqDMg6fEeuP61ObcVNYbw"
"0","2020-10-14T23:03:58","2020-10-14T23:03:58","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","il79hA5xEeuHSkdDnQdw8A","__world__",,"irresponsible official response,","Siempre, a todos los niveles y áreas de nuestra categoría de ciudadanos. ¿Qué necesitamos hacer/comportar para que exista una respuesta oficial?","https://hyp.is/il79hA5xEeuHSkdDnQdw8A","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:il79hA5xEeuHSkdDnQdw8A"
"0","2020-10-14T23:01:45","2020-10-14T23:01:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","Oxxa3A5xEeuyjFfuA870aA","__world__",,"state of exception","¿Cómo podemos describir el estado de excepción en nuestra reescritura?","https://hyp.is/Oxxa3A5xEeuyjFfuA870aA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Oxxa3A5xEeuyjFfuA870aA"
"0","2020-10-14T23:00:14","2020-10-14T23:00:14","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","BXRZog5xEeuUuaeJpePxRA","__world__",,"exclusion zones ","Las zonas de exclusión también son las que permean nuestra conciencia: no nos damos cabal cuenta de lo que sucede.","https://hyp.is/BXRZog5xEeuUuaeJpePxRA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:BXRZog5xEeuUuaeJpePxRA"
"0","2020-10-14T22:58:01","2020-10-14T22:58:01","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","tghDzg5wEeujBxMfwzw4MA","__world__",,"self-alienation, ","Auto alienados, ¿Quiénes somos, de quién dependemos y a dónde vamos?. (Aprovecho el comentario para compartir un libro que recién me pasó una amiga historiadora, puede ser útil en este punto). https://mega.nz/file/votFFSCB#dirZo8-ONEOU4egaDAWzo2maTFyHemFX5iP6YuECdFI ","https://hyp.is/tghDzg5wEeujBxMfwzw4MA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:tghDzg5wEeujBxMfwzw4MA"
"0","2020-10-14T22:52:16","2020-10-14T22:52:16","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","6Cmf8g5vEeuf9cOtpa_gcw","__world__",," of constructing our identity out of ","¿Ha sido intencional o impuesta la construcción de nuestra identidad?","https://hyp.is/6Cmf8g5vEeuf9cOtpa_gcw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:6Cmf8g5vEeuf9cOtpa_gcw"
"0","2020-10-14T22:51:05","2020-10-14T22:51:05","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","vd5pig5vEeumXvtGZfxo8Q","__world__",,"We are the aliens. ","¿De qué manera somos extranjeros en nuestro territorio?, ¿Al no percibirlo o actuar por él?","https://hyp.is/vd5pig5vEeumXvtGZfxo8Q","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:vd5pig5vEeumXvtGZfxo8Q"
"0","2020-10-14T22:49:21","2020-10-14T22:49:21","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","gDk_pg5vEeudqE9wGyLzfQ","__world__",,"Alienation zone","Sería interesante que apostemos en la reescritura por una zona alienada (definirla), así como la zona de exclusión (¿Quiénes la habitan?)","https://hyp.is/gDk_pg5vEeudqE9wGyLzfQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:gDk_pg5vEeudqE9wGyLzfQ"
"1","2020-10-15T00:44:02","2020-10-15T00:44:02","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","gmendez","hUglLg5_Eeun9n-9WzNLqQ","__world__",,,"Laguna Verde? Visita Grupo Reescritoras.","https://hyp.is/hUglLg5_Eeun9n-9WzNLqQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:hUglLg5_Eeun9n-9WzNLqQ"
"0","2020-10-10T00:23:22","2020-10-10T00:23:22","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","zkoCjAqOEeubwqtBmTiBUw","__world__",," this thing that regards us..","Haciendo un puente entre mis dos fragmentos: Plantas como mártires/ seres humanos como víctimas... ¿qué pasa si lo invertimos? Plantas víctimas/humanos mártires o si sencillamente desechamos el victimismo de nuestras narraciones sobre todo lo que explotó en el Siglo","https://hyp.is/zkoCjAqOEeubwqtBmTiBUw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:zkoCjAqOEeubwqtBmTiBUw"
"1","2020-10-14T22:46:22","2020-10-14T22:46:22","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","FWryWg5vEeu9ZaNZDEJ4PA","__world__",,,"Creo que han de usarse ambos términos, es inevitable. Nada más pongámonos de acuerdo con los términos.","https://hyp.is/FWryWg5vEeu9ZaNZDEJ4PA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:FWryWg5vEeu9ZaNZDEJ4PA"
"0","2020-10-10T00:21:02","2020-10-10T00:21:02","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","evxKhgqOEeu72PvQbNixnQ","__world__",," reversing its course but powerless to change anything in reality.","Invertir el curso en el sueño, ¿es realmente impotencia? Quizá sea impotencia desde una posición de víctima asumida en el texto. ","https://hyp.is/evxKhgqOEeu72PvQbNixnQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:evxKhgqOEeu72PvQbNixnQ"
"1","2020-10-14T22:43:51","2020-10-14T22:43:51","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","u1hnXA5uEeufl7M9AaxkYg","__world__",,,"Otro enfoque a cambiar en la reescritura.","https://hyp.is/u1hnXA5uEeufl7M9AaxkYg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:u1hnXA5uEeufl7M9AaxkYg"
"0","2020-10-10T00:19:29","2020-10-10T00:19:29","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","Qv6VOgqOEeuns_MruqDroA","__world__",," young victims of Soviet industrial-ism","El monumento, registro de la Historia Oficial, produce ""víctimas"", está bien, es Historia Oficial.. pero, ¿nuestra narrativa quiere producir víctimas del industrialismo? La víctima está vencida, el mártir no, aunque su cuerpo pueda ser violentado, resiste y se produce como testimonio silente e ineludible... de las consecuencias del modo de vida del Hombre Controlador del Universo","https://hyp.is/Qv6VOgqOEeuns_MruqDroA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Qv6VOgqOEeuns_MruqDroA"
"1","2020-10-14T22:43:04","2020-10-14T22:43:04","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","nyd96A5uEeuRKu9iZ_z_RQ","__world__",,,"Ajá, parece que ser víctima es un estado inamovible.","https://hyp.is/nyd96A5uEeuRKu9iZ_z_RQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:nyd96A5uEeuRKu9iZ_z_RQ"
"0","2020-10-10T00:15:34","2020-10-10T00:15:34","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","twKRbAqNEeu4vH-REHpXcQ","__world__",,"“To the victims of Chernobyl, 1986-1996.","Víctimas o mártires... También se puede intervenir el monumento. Una palabra que de otro sentido al acontecimiento histórico. El siglo XX-XXI ha abusado de la victimización desplazando al martirio, como testimonio. ¿La víctima puede ser testigo o está ya demasiado anulada para dar cuenta de lo que sea? ","https://hyp.is/twKRbAqNEeu4vH-REHpXcQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:twKRbAqNEeu4vH-REHpXcQ"
"0","2020-10-10T00:12:45","2020-10-10T00:12:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","UmPvWAqNEeuxNTNgsmR_cA","__world__",," traces of the latter in the former—for instance, the radioactive ele-ments that have settled in the soil and a stone slab, ","""traces"" como huellas o residuos, creo que es una expresión muy suave para hablar de algo tan sólido, real y potente como los elementos radioactivos... ","https://hyp.is/UmPvWAqNEeuxNTNgsmR_cA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:UmPvWAqNEeuxNTNgsmR_cA"
"1","2020-10-14T22:41:52","2020-10-14T22:41:52","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","dG03yA5uEeuyhSNpwyJ_og","__world__",,,"De acuerdo contigo y pienso que en la reescritura habría que ser más definitivos.","https://hyp.is/dG03yA5uEeuyhSNpwyJ_og","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:dG03yA5uEeuyhSNpwyJ_og"
"0","2020-10-10T00:09:47","2020-10-10T00:09:47","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","6IU7jAqMEeuXLvttVxG0DQ","__world__",,"more or less candidly, in a state of war with each other","¿mas o menos francamente? Lo percibo como un eufemismo para no hablar de la completa ausencia de una hegemonía mundial después de la segunda guerra mundial. ""Más o menos"" es conceder mucho al relato de que alguien ganó la guerra y hubo paz. ","https://hyp.is/6IU7jAqMEeuXLvttVxG0DQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:6IU7jAqMEeuXLvttVxG0DQ"
"0","2020-10-09T23:49:47","2020-10-09T23:49:47","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","HV0IugqKEeu1ntsy-wKtwQ","__world__",,"nto a way of bearing witness","El bosque como mártir... pero ¿de qué? El martirio, ¿para qué o sobre qué? ¿Mártires de la energía atómica? ","https://hyp.is/HV0IugqKEeu1ntsy-wKtwQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:HV0IugqKEeu1ntsy-wKtwQ"
"1","2020-10-14T22:39:38","2020-10-14T22:39:38","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","JI-v2A5uEeuDwBt2QmYlUA","__world__",,,"En esta parte, más que martirio, pienso en el ""bearing"" como el testigo designado, por su cuerpo ""cuenta"" los hechos (en su enfermedad, radioactividad evidente)","https://hyp.is/JI-v2A5uEeuDwBt2QmYlUA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:JI-v2A5uEeuDwBt2QmYlUA"
"0","2020-10-09T23:31:46","2020-10-09T23:31:46","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","mLUFfgqHEeuZmUdp3ARyOw","__world__",,"it is difficult to talk about Chernobyl","La dificultad es real o es mera ideología... ¿Qué trauma oculta la aparente imposibilidad de articular un discurso? La cortina de hierro cayó y el post-punk soviético está de moda en 2020, Molchat Doma fue el éxito del otoño pasado. La Guerra Fría está de moda, rezaba una pinta en la FFyL-UNAM. ","https://hyp.is/mLUFfgqHEeuZmUdp3ARyOw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:mLUFfgqHEeuZmUdp3ARyOw"
"0","2020-10-09T23:29:48","2020-10-09T23:29:48","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","UlR0rAqHEeung9ecYe9QLQ","__world__",,"without formulating them in speech","¿Y nuestras propias células animales? ¿No son también mártires silentes de sus propios actos pseudo conscientes?","https://hyp.is/UlR0rAqHEeung9ecYe9QLQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:UlR0rAqHEeung9ecYe9QLQ"
"0","2020-10-09T23:28:32","2020-10-09T23:28:32","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","JV1kXgqHEeuRanMbv7OoIQ","__world__",,"another consciousness..","¿Otra conciencia o el sentido real de la conciencia? Tal vez la la conciencia del hombre controlador del universo no sea una conciencia consciente (autoconsciente).. ","https://hyp.is/JV1kXgqHEeuRanMbv7OoIQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:JV1kXgqHEeuRanMbv7OoIQ"
"0","2020-10-09T23:24:15","2020-10-09T23:24:15","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","i-3AogqGEeuxEYvxWxq4bg","__world__",," certifying the death of consciousness","¿No es la escritura misma un acto de conciencia?, ¿qué realmente murió? Una ilusión, la ilusión de control, de la imaginación del ""hombre controlador del universo"" ","https://hyp.is/i-3AogqGEeuxEYvxWxq4bg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:i-3AogqGEeuxEYvxWxq4bg"
"1","2020-10-14T21:58:43","2020-10-14T21:58:43","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","bOJhvg5oEeuaI6_P5l2dVw","__world__",,,"¿O murió la ilusión de toda certidumbre? 'Estamos viviendo al día, recreando el pasado o construyendo una ilusión de certidumbre?","https://hyp.is/bOJhvg5oEeuaI6_P5l2dVw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:bOJhvg5oEeuaI6_P5l2dVw"
"2","2022-09-05T12:26:55","2022-09-05T12:28:48","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Janneke_Adema","ByrPQC0WEe2PdaMXFy_afA","__world__",,,"test https://simonxix.pubpub.org/pub/gdo5gppj/release/1?from=1171&to=1181","https://hyp.is/ByrPQC0WEe2PdaMXFy_afA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:ByrPQC0WEe2PdaMXFy_afA"
